grid_id,object_id,object_type,size,min_velocity,avg_velocity,max_velocity,x,y,color,cluster_id
402,218,100,128,0.03998092527739938,1.5121414378599125,2.3424278964210217,940,167,green,0
402,219,100,414,0.6756756756756757,1.4787573714598403,4.439972649852715,751,155,green,0
402,221,100,72,0.005890860303058137,2.515994541024645,13.970011066377454,945,165,green,0
402,222,20,3660,0.6535947712418301,2.204056033288264,7.136853479562394,747,208,red,0
402,226,3,54,0.6802721088435374,1.5668461380010887,5.353021977412146,936,136,blue,0
402,227,20,42,0.19148559972878348,1.4938137797074722,6.402461428675616,813,156,red,0
402,233,3,810,0.058414259523114624,0.8098120451463089,1.5384615384615383,934,151,blue,0
402,235,20,27,0.03649299382974579,2.0206357676895608,5.558958471433511,828,145,red,0
402,236,3,319,0.13616620409954594,3.251174407981916,10.743801652892563,868,236,blue,0
402,237,3,78,0.016315219234486714,3.2713280043136006,26.65209172991256,953,259,blue,0
402,240,3,248,0.1396052191958589,2.885471346809028,7.463081768369771,811,224,blue,0
402,244,3,224,0.13632903881010014,2.677460247147949,6.890566910260519,912,224,blue,0
402,246,100,70,0.628930817610063,0.8927079421535488,5.69620253164557,788,136,green,0
402,247,20,63,0.015526178158945506,3.1032808607848197,4.944802665640193,747,254,red,0
402,249,20,275,0.09072426661198264,1.811030275592788,2.7858821794713924,843,224,red,0
402,251,20,1060,0.628930817610063,1.5056564008313431,4.895104895104895,817,196,red,0
402,254,100,261,0.7042253521126761,1.7913496473993649,4.986376636493506,733,174,green,0
402,255,20,1333,0.03605586823997525,1.887876825486135,3.739697782732295,745,266,red,0
402,256,3,676,0.15605625208478746,1.5640535162258185,15.632567371668605,899,148,blue,0
402,258,3,407,0.06502490500579437,1.9935898441392756,7.764124921874269,924,153,blue,0
402,262,100,35,0.628930817610063,1.4510639313647389,3.93077723148504,748,138,green,0
402,266,3,726,0.625,1.3506125240470117,36.37885835609907,936,218,blue,0
402,268,100,294,0.6535947712418301,1.3596407257125849,5.114257128317715,741,164,green,0
402,269,100,180,0.6329113924050633,1.326406523480819,5.6379424813276575,749,157,green,0
402,273,100,315,0.6622516556291391,1.4784772440306546,5.126837950197547,725,177,green,0
402,285,20,448,0.02393222358878127,2.7136703594002185,6.732973858540219,914,221,red,0
402,289,3,588,0.07600766692409085,0.07600766692409085,0.07600766692409085,956,164,blue,0
402,294,100,1152,0.6134969325153374,0.8453647523866926,2.1591046753787717,891,138,green,0
402,295,3,1248,0.15657269061493614,4.971392633547033,41.282439561246,938,221,blue,0
402,296,100,308,0.6134969325153374,1.625212047418311,22.113124602968426,902,257,green,0
402,298,20,255,0.11360970025572566,1.5355603086222347,7.7240286833477345,769,151,red,0
402,303,3,1824,0.05766214937299024,4.900722839692711,10.851145071035406,807,217,blue,0
402,306,20,140,3.422160747377708,3.422160747377708,3.422160747377708,742,258,red,0
402,307,20,2035,0.6451612903225806,3.232034604773247,12.606822641482479,756,198,red,0
402,309,100,230,0.6896551724137931,1.97604870610969,4.896499220802459,741,159,green,0
402,310,3,400,0.17033549658809846,2.286479911419736,4.69105170104851,917,237,blue,0
402,311,100,798,0.628930817610063,1.4982736909866332,36.21622669001147,820,194,green,0
402,313,100,330,5.972042776517442,5.972042776517442,5.972042776517442,727,258,green,0
402,317,3,1575,0.6329113924050633,1.1423635401392092,6.314756477597867,726,202,blue,0
402,318,3,361,0.04321296726072461,1.4693313743399554,11.293093992851908,942,228,blue,0
402,321,20,8515,0.6993006993006993,2.7136781793258358,7.266684879728463,918,267,red,0
402,323,20,3162,1.585863813829638,3.5984116221952878,5.6379424813276575,729,203,red,0
402,324,3,2255,0.6097560975609756,1.3849761703464358,11.363350050219328,787,193,blue,0
402,329,20,1100,0.6024096385542169,1.097318751519477,2.903595510998352,770,210,red,0
402,334,100,396,0.7042253521126761,2.1416034522296954,5.599833166076404,740,159,green,0
402,337,20,1352,0.628930817610063,1.5532120986663582,5.777864991492474,738,224,red,0
402,339,20,208,1.342281879194631,5.651613431992723,21.920871785132707,879,217,red,0
402,340,3,40,0.1299433978448937,1.7379479676537737,13.868805980353827,798,136,blue,0
402,352,100,84,0.03763802902656706,2.0109485749581864,3.739697782732295,743,171,green,0
402,353,100,114,0.025872662934242032,1.3401173409600449,7.020918394760049,777,170,green,0
402,356,20,180,0.148715302324845,2.0775867725525594,4.137933694080422,843,226,red,0
402,357,100,345,0.6849315068493149,1.9164520805624532,5.851918189130047,736,167,green,0
402,359,100,105,0.1552873524397777,1.39949759140714,3.93983236138196,913,241,green,0
402,360,20,2106,0.6369426751592357,0.7869872571574333,3.0769230769230766,721,204,red,0
402,362,100,126,0.6711409395973155,1.4323975557232658,6.0595771243386745,733,171,green,0
402,363,100,312,0.04086686043122744,3.3762077644892763,5.949822738956178,748,259,green,0
402,364,100,72,0.641025641025641,2.21844814000893,23.409535406471356,800,137,green,0
402,367,100,35,0.6369426751592357,1.4704730657016718,4.40779893499871,728,161,green,0
402,370,100,352,0.02135571622997062,2.2765194652833167,6.557377049180328,916,207,green,0
402,372,20,1248,0.6024096385542169,1.1296935057796778,14.000000000000002,779,186,red,0
402,374,100,240,0.6711409395973155,1.8127389138472425,4.550039798803423,741,162,green,0
402,379,20,1820,0.6097560975609756,1.3358752999353039,16.327467281165017,763,180,red,0
402,380,20,143,2.0408163265306123,4.934816031165254,8.479996182248096,904,226,red,0
402,382,20,774,2.097902097902098,4.118448767995625,7.077377197972457,802,216,red,0
402,384,20,128,1.5007167634226777,3.8017882907533136,6.1028598180839495,729,252,red,0
402,385,3,85,0.015968568736904026,2.3399336538220483,7.4129939712666175,805,223,blue,0
402,386,3,30,0.6944444444444444,1.727796883125147,2.670778722565918,951,259,blue,0
402,388,100,192,0.6329113924050633,1.5034685649949546,6.880257057681259,748,168,green,0
402,392,20,160,0.021976880446211718,1.9054863360393768,6.4347279928051515,815,215,red,0
402,393,20,266,0.6329113924050633,2.294221818758782,43.164553115248225,915,223,red,0
402,394,100,100,0.07259054948736786,1.2324596870375335,3.5663343093605984,755,139,green,0
402,395,100,78,0.07458483168540059,4.3669350539208445,35.28072131741851,872,166,green,0
402,398,3,225,0.042262539387946337,2.2731221372981785,9.923664122137405,937,226,blue,0
402,399,20,448,0.023001603940239288,2.037284521792885,8.534610601144237,836,226,red,0
402,401,100,126,0.038022255345447925,1.5036238863567422,6.984503376737036,751,160,green,0
402,402,3,528,0.6493506493506493,2.5236603139267366,35.805373059364904,927,227,blue,0
402,403,20,104,2.1512092926315507,4.728753537670198,8.160832034670769,728,266,red,0
402,404,20,300,0.070323327268765,2.742961907976776,5.882352941176469,921,220,red,0
402,405,100,2448,0.6493506493506493,2.949841481113185,6.6808293168789055,758,199,green,0
402,406,20,117,1.681254118420895,4.512052894956131,9.007596363400957,738,260,red,0
402,407,100,560,0.9820927516479828,0.9820927516479828,0.9820927516479828,739,269,green,0
402,408,3,598,0.628930817610063,2.5268715141541094,7.575757575757576,917,232,blue,0
402,410,3,546,0.7042253521126761,3.3439580624372236,7.211102550927979,796,216,blue,0
402,411,100,189,0.03232062981192155,2.0949610152050493,8.570991287109669,740,173,green,0
402,412,20,279,0.02590437684936973,2.7228816302622976,11.435437497937313,910,137,red,0
402,413,20,480,0.6451612903225806,1.5997620107035533,3.5657479116033466,723,164,red,0
402,416,20,1360,5.397761688446928,5.397761688446928,5.397761688446928,723,269,red,0
402,418,20,663,0.14859509884463645,2.3013842780286202,5.6480898981063845,900,213,red,0
402,422,3,544,0.10080368502718172,1.626498716309884,5.696904150359355,769,144,blue,0
402,424,3,288,0.11066961032298957,3.7171519449807673,32.253794805795096,837,215,blue,0
402,426,20,338,0.02282938405632673,2.343849652652249,7.694420157653207,853,218,red,0
402,431,100,429,0.03805871123885707,2.0895064406525377,7.703004212126558,925,151,green,0
402,432,20,546,0.6578947368421052,2.5900621523991365,10.600329114150648,730,171,red,0
402,436,3,475,0.1489294119394683,1.8077335986186251,36.11817406381883,893,146,blue,0
